4.823864623904228210e-02	-1.224847063422203064e-01	1.411868929862976074e-01	-1.497193723917007446e-01	8.330041170120239258e-02	1.536855697631835938e-01	-7.326439023017883301e-02	1.390459239482879639e-01	-1.026542112231254578e-01	9.680518507957458496e-02	-1.298266351222991943e-01	-1.099961176514625549e-01	6.403470784425735474e-02	-2.432680130004882812e-02	3.040485829114913940e-02	8.565413951873779297e-02	1.279062181711196899e-01	-2.024169079959392548e-02	-3.242379054427146912e-02	1.696207188069820404e-02	9.892060607671737671e-02	-5.934001505374908447e-02	6.433874368667602539e-02	1.041410863399505615e-01	7.383256684988737106e-03	1.898483000695705414e-02	2.881497889757156372e-02	-3.283480182290077209e-02	-2.425832152366638184e-01	4.321897029876708984e-02	2.547469921410083771e-02	2.293549291789531708e-02	-1.687899082899093628e-01	-1.742425709962844849e-01	1.306276768445968628e-01	8.354757912456989288e-03	7.542478293180465698e-02	-4.235503450036048889e-02	8.537130057811737061e-02	-1.806859672069549561e-02	-7.659019529819488525e-02	-5.214997753500938416e-02	-1.030212342739105225e-01	-1.737012565135955811e-01	2.522321045398712158e-02	7.794523239135742188e-02	1.226006727665662766e-02	-1.242347806692123413e-01	3.291065245866775513e-02	8.138477057218551636e-02	-5.060103535652160645e-02	-2.606951296329498291e-01	5.630614981055259705e-02	-4.057122021913528442e-02	-4.499872401356697083e-02	-1.285330355167388916e-01	5.207615345716476440e-02	-8.153468370437622070e-02	2.532096505165100098e-01	-1.965705454349517822e-01	-4.640512913465499878e-02	1.447165012359619141e-01	9.943953901529312134e-02	3.891920298337936401e-02	7.683394849300384521e-02	2.639362588524818420e-02	3.732102736830711365e-02	-2.944639651104807854e-03	-1.587197780609130859e-01	-5.194976553320884705e-02	-7.450838107615709305e-03	7.024102658033370972e-02	8.860482275485992432e-02	1.097720563411712646e-01	1.083704680204391479e-01	-1.238851100206375122e-01	-8.617861196398735046e-03	-6.699638813734054565e-02	-9.298408776521682739e-02	-2.126350998878479004e-02	-4.889753833413124084e-02	-2.098597586154937744e-02	-2.006039619445800781e-01	-6.460107117891311646e-02	-9.223942458629608154e-02	6.394867599010467529e-02	2.132329717278480530e-02	3.363377600908279419e-02	1.036856845021247864e-01	-9.954755008220672607e-02	-1.678672581911087036e-01	1.695511117577552795e-02	-1.710850000381469727e-02	-1.844375580549240112e-01	8.235029131174087524e-02	6.831387430429458618e-02	1.695558577775955200e-01	-1.592747867107391357e-04	4.993739724159240723e-02	-7.637277245521545410e-02
4.581926017999649048e-02	1.798518449068069458e-01	1.209557056427001953e-01	-1.065787449479103088e-01	-1.850140094757080078e-01	-1.044609546661376953e-01	1.723544001579284668e-01	1.040067970752716064e-01	1.413065474480390549e-02	6.391201168298721313e-02	8.282367140054702759e-02	3.716082125902175903e-02	1.627392470836639404e-01	-1.473208889365196228e-02	-1.251545846462249756e-01	-1.881082169711589813e-02	9.130876511335372925e-02	4.339994117617607117e-02	5.452504847198724747e-03	1.134729757905006409e-01	-1.571834534406661987e-01	-3.002749197185039520e-02	-1.090662926435470581e-02	-7.311043143272399902e-02	-1.889858394861221313e-02	1.627197712659835815e-01	-5.754620209336280823e-02	3.217656910419464111e-02	8.140417933464050293e-02	-8.349002152681350708e-02	-1.005459763109683990e-02	-1.838197261095046997e-01	-3.665809705853462219e-02	1.912774145603179932e-02	2.225070744752883911e-01	-3.976131975650787354e-02	-5.625224485993385315e-02	8.769083768129348755e-02	-1.740741543471813202e-02	-9.329617023468017578e-02	-3.977673500776290894e-02	1.431747823953628540e-01	1.066279858350753784e-01	6.062464043498039246e-02	1.607101148692891002e-04	2.536156475543975830e-01	-6.260507553815841675e-02	7.826225459575653076e-02	-5.601116572506725788e-04	-8.181627839803695679e-02	1.004095822572708130e-01	2.640926837921142578e-01	-9.263326972723007202e-02	-6.958174519240856171e-03	1.536798775196075439e-01	-6.268149614334106445e-02	-4.599557444453239441e-02	9.569536894559860229e-03	9.047124534845352173e-02	3.603229671716690063e-02	-4.965704306960105896e-02	-2.420069091022014618e-02	1.006296575069427490e-01	1.562689989805221558e-01	-1.334059145301580429e-02	1.819187253713607788e-01	-1.103155612945556641e-01	9.175998717546463013e-02	1.779729276895523071e-01	-5.201849713921546936e-02	1.538213789463043213e-01	-9.249398857355117798e-02	-8.108377456665039062e-02	-1.427009422332048416e-02	3.765412606298923492e-03	-2.387586422264575958e-02	-1.550477650016546249e-02	8.775528520345687866e-02	1.242814362049102783e-01	1.007422879338264465e-01	1.244002133607864380e-01	-3.964158706367015839e-03	-4.689624533057212830e-03	5.630066245794296265e-02	-6.317450106143951416e-02	-9.599242359399795532e-02	6.839227676391601562e-02	-1.989282816648483276e-01	8.383223414421081543e-02	1.213247925043106079e-01	1.806939244270324707e-01	2.323938766494393349e-03	-4.882753361016511917e-03	-1.209487207233905792e-02	-6.962034851312637329e-02	8.374588936567306519e-02	1.042721676640212536e-03	-3.816066682338714600e-02	4.178319871425628662e-02	-5.016075074672698975e-02
-6.816054135560989380e-02	-2.443594336509704590e-01	4.639899358153343201e-02	-1.280605494976043701e-01	-3.601943701505661011e-02	-1.295247673988342285e-01	1.253156363964080811e-01	-6.327768415212631226e-02	7.047972641885280609e-03	-1.326698958873748779e-01	5.048090219497680664e-02	-6.295184791088104248e-02	-1.243084445595741272e-01	6.754624843597412109e-02	-1.797522008419036865e-01	-1.379929631948471069e-01	-8.388096839189529419e-02	-1.541969478130340576e-01	-3.886383026838302612e-03	-1.449281722307205200e-01	-8.936813473701477051e-02	7.236960530281066895e-02	2.075815573334693909e-02	5.078944191336631775e-02	-2.070073969662189484e-02	1.217789426445960999e-01	1.376344710588455200e-01	-5.963604897260665894e-02	1.457557976245880127e-01	-8.224749565124511719e-02	-3.762799128890037537e-02	9.190304577350616455e-02	2.817966742441058159e-03	-9.404347091913223267e-02	3.879486396908760071e-02	-2.442695349454879761e-01	-1.172766685485839844e-01	-1.486267745494842529e-01	-4.304108675569295883e-03	-3.437021747231483459e-02	-7.898990064859390259e-02	-1.209401190280914307e-01	-5.296052619814872742e-02	3.881605342030525208e-02	3.957111854106187820e-03	2.305985055863857269e-02	8.345538377761840820e-02	-2.915115794166922569e-03	1.717363670468330383e-02	6.343005597591400146e-02	1.410488784313201904e-01	4.686269443482160568e-03	2.266114950180053711e-02	-3.112956881523132324e-02	-3.645461797714233398e-02	-7.769784331321716309e-02	4.136343300342559814e-02	4.187953099608421326e-02	1.351688802242279053e-01	-2.810624893754720688e-03	1.379012763500213623e-01	-1.147363409399986267e-01	-1.237370818853378296e-01	-4.501124098896980286e-02	1.298802047967910767e-01	-1.487538516521453857e-01	3.561994805932044983e-02	-8.815254271030426025e-02	-9.042933583259582520e-03	8.409802103415131569e-04	2.182285673916339874e-02	2.194642275571823120e-01	2.934840135276317596e-02	1.553316507488489151e-02	-1.363464295864105225e-01	-9.776848554611206055e-02	-3.161215409636497498e-02	-1.071314606815576553e-02	-1.880172640085220337e-01	1.977087371051311493e-02	-3.701513633131980896e-02	4.658044781535863876e-03	-9.570224583148956299e-02	3.680485114455223083e-02	1.336400024592876434e-02	4.804401844739913940e-02	1.038925945758819580e-01	-9.395178407430648804e-02	-6.164922937750816345e-02	1.322559416294097900e-01	-1.382454782724380493e-01	8.736354857683181763e-02	1.256918907165527344e-02	2.244535833597183228e-02	2.555001974105834961e-01	-1.277505140751600266e-02	1.748174577951431274e-01	7.757014036178588867e-02	-1.140366047620773315e-01	1.880592405796051025e-01
-3.253256436437368393e-03	-6.689366698265075684e-02	6.123052164912223816e-02	1.008239388465881348e-01	5.773024260997772217e-02	9.554336220026016235e-02	-1.544670164585113525e-01	-2.273248285055160522e-01	4.407661780714988708e-02	4.588721692562103271e-02	-3.181585669517517090e-02	-6.509280949831008911e-02	4.587178304791450500e-02	1.928847730159759521e-01	1.851198263466358185e-02	4.423012584447860718e-02	1.218259632587432861e-01	4.330358281731605530e-02	7.099471241235733032e-02	-1.386968940496444702e-01	1.611397415399551392e-01	-8.945600688457489014e-02	4.715141281485557556e-02	-9.573411941528320312e-02	2.829130925238132477e-02	1.241756975650787354e-01	7.841153442859649658e-02	5.512285977602005005e-02	-1.020751371979713440e-01	5.504274275153875351e-03	8.305186033248901367e-02	-1.336641013622283936e-01	1.379699558019638062e-01	9.181349724531173706e-02	7.427041232585906982e-02	9.469846636056900024e-02	-7.600746583193540573e-03	7.747508585453033447e-02	3.462827205657958984e-02	1.748951375484466553e-01	-8.346118777990341187e-02	-8.651325106620788574e-02	-1.167195513844490051e-01	-1.537859886884689331e-01	1.270661652088165283e-01	2.827320061624050140e-02	1.126846745610237122e-01	2.723944745957851410e-02	3.665619716048240662e-02	-6.046669930219650269e-02	-4.218998923897743225e-02	-1.783931106328964233e-01	3.403559699654579163e-02	2.589952759444713593e-02	2.148336768150329590e-01	1.704119704663753510e-02	-1.374086886644363403e-01	7.454949617385864258e-02	-1.321832742542028427e-02	7.063411921262741089e-02	1.047273501753807068e-01	3.369762375950813293e-02	4.916317015886306763e-02	1.753983050584793091e-01	1.083995252847671509e-01	1.076230108737945557e-01	-9.497035294771194458e-02	1.851447671651840210e-01	-3.567837923765182495e-02	1.182379275560379028e-01	-1.607458852231502533e-02	-1.979039050638675690e-02	4.747166112065315247e-02	5.106629338115453720e-03	4.462376702576875687e-03	-1.766963601112365723e-01	1.655028164386749268e-01	-3.092925250530242920e-02	3.203553706407546997e-02	-6.823097914457321167e-02	9.679596871137619019e-02	6.136775761842727661e-02	9.703523665666580200e-02	2.658210508525371552e-02	-1.266027688980102539e-01	3.538516908884048462e-02	-1.586777418851852417e-01	1.287121232599020004e-02	1.728901714086532593e-01	-1.398960053920745850e-01	1.276280879974365234e-01	-1.632517017424106598e-02	-1.065499894320964813e-02	6.965550128370523453e-03	4.010528698563575745e-02	2.255406081676483154e-01	2.730771375354379416e-04	-5.951046943664550781e-02	1.641569584608078003e-01	8.331967890262603760e-02
5.098193138837814331e-02	3.423729911446571350e-02	-5.605519562959671021e-02	-5.041278153657913208e-02	-3.462074697017669678e-02	4.021955654025077820e-02	1.326119452714920044e-01	-8.638836443424224854e-02	8.732452243566513062e-02	-3.128789365291595459e-02	1.316300481557846069e-01	8.268500864505767822e-02	-5.868503451347351074e-02	1.280299723148345947e-01	9.728029370307922363e-02	5.762919783592224121e-02	-3.136120140552520752e-01	2.459238171577453613e-01	8.310443907976150513e-02	7.723207771778106689e-02	5.121540278196334839e-02	9.930796176195144653e-02	8.017281442880630493e-02	1.932085305452346802e-02	6.108161807060241699e-02	-1.147852092981338501e-01	-2.311063259840011597e-01	-7.395245134830474854e-02	-1.530795842409133911e-01	-2.457994222640991211e-01	4.246414825320243835e-02	1.252998113632202148e-01	1.316623687744140625e-01	9.227187186479568481e-02	-1.318735480308532715e-01	1.057443171739578247e-01	-9.425663948059082031e-02	-2.965607121586799622e-02	-1.455042660236358643e-01	1.709939390420913696e-01	8.423506282269954681e-03	8.751580864191055298e-02	-2.245983667671680450e-02	4.210327193140983582e-02	-4.954228550195693970e-02	-2.714943885803222656e-02	1.313576549291610718e-01	-2.281488627195358276e-01	-4.512357339262962341e-02	-1.706728525459766388e-02	-7.123574614524841309e-02	8.901915699243545532e-02	-1.118783280253410339e-02	1.171571388840675354e-02	-1.340083777904510498e-01	1.361212134361267090e-01	-9.309245645999908447e-02	-5.676245316863059998e-02	7.287576328963041306e-03	6.485621631145477295e-02	-1.438922435045242310e-01	-7.677874714136123657e-02	-5.305633321404457092e-02	1.206436008214950562e-01	1.807897933758795261e-03	9.491125494241714478e-02	-2.066808566451072693e-02	2.731807529926300049e-02	5.934211239218711853e-02	-7.995644956827163696e-02	-7.770320773124694824e-02	-7.740505784749984741e-02	-8.192973583936691284e-02	-2.035896927118301392e-01	-1.913579180836677551e-02	5.766848102211952209e-02	4.411963745951652527e-02	2.518970333039760590e-02	-1.272736489772796631e-01	1.701220311224460602e-02	1.020386070013046265e-01	1.039682850241661072e-01	1.183720082044601440e-01	1.119038537144660950e-01	6.585444509983062744e-02	7.390309870243072510e-02	2.637813054025173187e-02	-5.638283863663673401e-02	-2.801013179123401642e-03	-4.550828039646148682e-02	7.219582796096801758e-02	9.776414930820465088e-02	2.878104709088802338e-02	1.263954639434814453e-01	-2.344650775194168091e-02	-1.025793626904487610e-01	5.206044763326644897e-02	5.917727947235107422e-02	1.660812087357044220e-02	6.462335586547851562e-02
1.267040371894836426e-01	-9.742390364408493042e-02	-7.463321089744567871e-02	9.405494481325149536e-02	-8.662490546703338623e-02	6.481776386499404907e-02	8.084670454263687134e-02	-9.646695852279663086e-02	1.219868957996368408e-01	-9.158204495906829834e-02	-1.163022685796022415e-02	-1.223145239055156708e-02	-9.537703543901443481e-02	1.558212786912918091e-01	-3.170706704258918762e-02	3.452966362237930298e-02	9.143683314323425293e-02	-8.198480121791362762e-03	-1.655405759811401367e-02	5.793113633990287781e-02	-6.873732805252075195e-02	2.931206226348876953e-01	-7.477860897779464722e-02	1.577391661703586578e-02	-1.013416983187198639e-02	-9.536892920732498169e-02	-4.354932159185409546e-02	1.018717437982559204e-01	2.580620646476745605e-01	-2.803328931331634521e-01	-1.258296817541122437e-01	-1.722357571125030518e-01	2.074692957103252411e-02	7.560207694768905640e-02	-1.066022068262100220e-01	-4.643997550010681152e-02	-2.689852565526962280e-02	7.842936366796493530e-02	6.073725596070289612e-02	1.615652441978454590e-01	7.299111038446426392e-02	-7.085825502872467041e-02	1.545955687761306763e-01	1.414885222911834717e-01	3.531734645366668701e-02	7.959166914224624634e-02	1.812592744827270508e-01	7.167961448431015015e-02	8.391588926315307617e-03	3.754796087741851807e-02	7.913926243782043457e-02	-1.800441741943359375e-02	3.092523477971553802e-02	1.645814627408981323e-01	-1.361452639102935791e-01	1.060714721679687500e-01	3.320315107703208923e-02	7.889761775732040405e-02	-1.627932637929916382e-01	-6.799723021686077118e-03	4.085167124867439270e-02	-1.119873672723770142e-01	4.836390167474746704e-02	-1.608350127935409546e-01	-7.490325719118118286e-02	-7.508525997400283813e-02	1.131376028060913086e-01	1.465393304824829102e-01	-1.735972054302692413e-02	-2.509947679936885834e-02	-7.073667645454406738e-02	9.612780064344406128e-02	2.104720659554004669e-02	-1.530442386865615845e-01	7.975160330533981323e-02	1.077453955076634884e-03	4.610801488161087036e-02	5.250995978713035583e-02	1.451617479324340820e-01	2.730592899024486542e-02	1.300015859305858612e-02	9.247594326734542847e-02	2.178634144365787506e-02	2.094608359038829803e-02	1.565509289503097534e-01	-1.852900832891464233e-01	-6.387591361999511719e-02	-1.155132707208395004e-02	-1.679297722876071930e-02	-4.476609453558921814e-02	7.426466792821884155e-02	-1.283055096864700317e-01	-7.300543785095214844e-02	9.669151902198791504e-02	9.461842477321624756e-03	-7.420112192630767822e-02	-3.569348156452178955e-02	-1.549060083925724030e-02	-8.861722052097320557e-02	-1.004096046090126038e-01
2.238823622465133667e-01	9.378283470869064331e-02	-1.124840825796127319e-01	-2.115584313869476318e-01	-1.355590522289276123e-01	4.301697015762329102e-02	1.769426316022872925e-01	-2.054912038147449493e-02	-4.324567690491676331e-02	1.752437502145767212e-01	7.118701189756393433e-02	8.587150275707244873e-02	-4.553244635462760925e-02	-2.080096490681171417e-02	-1.837421059608459473e-01	5.164103955030441284e-02	-5.056306719779968262e-02	-1.939766667783260345e-02	6.105799600481987000e-02	9.185714274644851685e-02	-3.295395150780677795e-02	-1.879679262638092041e-01	1.205294858664274216e-02	-5.470944195985794067e-02	2.274587452411651611e-01	7.544015347957611084e-02	9.347790479660034180e-02	1.037898957729339600e-01	7.245166692882776260e-03	3.469177708029747009e-02	-5.177399888634681702e-02	-2.658083662390708923e-02	8.165196329355239868e-02	-1.853958815336227417e-01	1.594672910869121552e-02	1.070176213979721069e-01	1.317690592259168625e-02	3.122266381978988647e-02	1.022432297468185425e-01	-4.806585237383842468e-02	-4.043830186128616333e-02	3.402834758162498474e-02	-1.404586285352706909e-01	1.014169976115226746e-01	-1.653970777988433838e-01	-1.088772062212228775e-02	7.994680851697921753e-02	-5.145956575870513916e-02	-1.919330060482025146e-01	2.156368456780910492e-02	3.047689236700534821e-02	-8.159210532903671265e-02	1.041539609432220459e-01	1.435741316527128220e-02	-1.789435446262359619e-01	-9.198475629091262817e-02	1.951399147510528564e-01	-2.364401705563068390e-02	9.694050252437591553e-02	-6.015699729323387146e-02	-2.630929835140705109e-02	1.162883117794990540e-01	-2.199717797338962555e-02	-1.176573038101196289e-01	1.256305575370788574e-01	9.550517052412033081e-02	-9.250196814537048340e-02	-2.350890310481190681e-03	1.199915632605552673e-01	-7.023025304079055786e-02	1.043106913566589355e-01	-6.004929170012474060e-02	4.552841186523437500e-02	-4.872864112257957458e-02	-1.075471043586730957e-01	-4.890073090791702271e-02	1.477470099925994873e-01	-5.428497120738029480e-02	-4.183475673198699951e-02	2.260735481977462769e-01	-7.445267587900161743e-02	2.732483297586441040e-02	1.482779383659362793e-01	1.299104839563369751e-01	-2.913231775164604187e-02	-6.792874075472354889e-03	5.590021237730979919e-02	-5.625337734818458557e-02	1.920652389526367188e-01	-1.039745286107063293e-01	1.144227199256420135e-02	-4.974927287548780441e-03	3.758209990337491035e-03	2.288142219185829163e-02	5.025861412286758423e-02	-3.943746164441108704e-02	1.341817826032638550e-01	-9.772254526615142822e-02	-3.833154961466789246e-02	4.194713756442070007e-02
9.050333499908447266e-02	2.159371227025985718e-02	1.695029735565185547e-01	1.485412195324897766e-02	1.008654683828353882e-01	7.732030749320983887e-02	-4.758049175143241882e-02	-1.194473579525947571e-01	9.052208811044692993e-02	-1.633722102269530296e-03	-1.338868737220764160e-01	1.466378420591354370e-01	1.050428599119186401e-01	7.118666917085647583e-02	-1.055750474333763123e-01	6.971015781164169312e-02	5.402338877320289612e-02	2.204979509115219116e-01	-2.669480256736278534e-02	-7.942440360784530640e-02	8.484391123056411743e-02	3.975279629230499268e-02	7.680407911539077759e-02	-1.163365244865417480e-01	3.893763944506645203e-02	-5.723630264401435852e-02	5.941731855273246765e-02	-2.906932830810546875e-01	6.365584582090377808e-02	1.407231986522674561e-01	1.656901836395263672e-02	1.084811333566904068e-02	-1.397438626736402512e-02	3.208659589290618896e-02	2.789892628788948059e-02	-4.809404909610748291e-02	-3.209468722343444824e-02	-2.053000591695308685e-02	-1.983290724456310272e-02	1.098135039210319519e-01	1.678996980190277100e-01	-1.762991026043891907e-02	-6.940970569849014282e-02	3.120825858786702156e-03	9.495054930448532104e-02	-9.564760327339172363e-02	-1.021527424454689026e-01	-6.023650616407394409e-02	-1.454454008489847183e-02	-1.121983677148818970e-01	7.410524040460586548e-02	6.565569341182708740e-02	3.027818910777568817e-02	1.004165485501289368e-01	-4.074242711067199707e-02	-6.771256029605865479e-02	1.293790340423583984e-01	1.500813513994216919e-01	-4.424325376749038696e-02	-1.766415983438491821e-01	2.809804305434226990e-02	-5.285031348466873169e-02	3.386383503675460815e-02	2.087869197130203247e-01	6.295510381460189819e-02	-4.896702244877815247e-02	-2.275998704135417938e-02	1.241737008094787598e-01	8.182801306247711182e-02	-1.657226867973804474e-02	2.523175179958343506e-01	-4.556690901517868042e-02	5.262471362948417664e-02	-4.253787919878959656e-03	1.559313386678695679e-01	-1.024571582674980164e-01	4.733021557331085205e-02	-1.733285039663314819e-01	-1.573176085948944092e-01	-1.538107097148895264e-01	7.692347466945648193e-02	-5.708431079983711243e-02	1.138215437531471252e-01	1.031388640403747559e-01	8.296351879835128784e-02	-1.526202857494354248e-01	1.594327390193939209e-01	1.992822624742984772e-02	-4.935706406831741333e-02	1.401689052581787109e-01	3.897304087877273560e-02	-1.552366614341735840e-01	-5.536608025431632996e-02	-9.212073683738708496e-02	1.669486053287982941e-02	-4.220183566212654114e-02	1.566394716501235962e-01	8.273274451494216919e-02	2.680174820125102997e-02	7.933221757411956787e-02
-9.605878032743930817e-03	9.761920198798179626e-03	-4.768672958016395569e-02	-1.424290984869003296e-01	-1.281466931104660034e-01	-4.882731661200523376e-02	2.354410737752914429e-01	-1.475213095545768738e-02	1.704176515340805054e-01	-2.330906130373477936e-02	1.252051591873168945e-01	1.142324134707450867e-01	2.291391044855117798e-01	5.719164758920669556e-02	-1.042060777544975281e-01	5.575277842581272125e-03	-9.707765281200408936e-02	1.152151897549629211e-01	-6.422480195760726929e-02	5.162802711129188538e-02	-1.369165331125259399e-01	-1.161129921674728394e-01	-8.073653280735015869e-02	-1.463967561721801758e-02	9.058084338903427124e-02	-2.355749486014246941e-03	3.512379899621009827e-02	-6.068092584609985352e-02	2.747592329978942871e-01	3.961217403411865234e-02	3.340933099389076233e-02	-8.876676857471466064e-02	-8.510650694370269775e-02	-1.093007624149322510e-01	-1.988042145967483521e-02	-8.856821805238723755e-02	-2.018250226974487305e-01	-1.880499999970197678e-03	7.514199614524841309e-02	2.775189280509948730e-02	-3.642988204956054688e-02	7.362100481986999512e-02	5.879842862486839294e-02	1.404935419559478760e-01	1.354897916316986084e-01	5.653382092714309692e-02	1.610675454139709473e-01	1.208265498280525208e-01	-1.279275715351104736e-01	-5.901333317160606384e-02	-3.846595063805580139e-03	9.361740201711654663e-02	3.890350088477134705e-02	1.520317941904067993e-01	-1.062976717948913574e-01	1.849238201975822449e-02	7.981009781360626221e-03	1.562790721654891968e-01	-7.613861467689275742e-03	-1.733501404523849487e-01	5.950753390789031982e-02	6.974816322326660156e-02	-7.148648053407669067e-02	3.054009564220905304e-02	-2.015607245266437531e-02	-3.255320945754647255e-03	-1.206275448203086853e-01	1.366838514804840088e-01	1.628964245319366455e-01	-6.442522257566452026e-02	1.281943172216415405e-01	4.054300114512443542e-02	1.274750828742980957e-01	-5.432847142219543457e-02	2.279206877574324608e-03	-5.628474056720733643e-02	2.543544862419366837e-03	-5.020468309521675110e-02	-5.002798140048980713e-02	-5.607845261693000793e-02	-3.810521587729454041e-02	9.384052455425262451e-02	-2.716098167002201080e-02	9.642699360847473145e-02	5.097473412752151489e-02	-5.045887827873229980e-02	1.979786306619644165e-01	-8.750607073307037354e-02	-8.930215239524841309e-02	1.416371166706085205e-01	7.210940122604370117e-02	-5.625025555491447449e-02	-2.855328284204006195e-02	-1.901232600212097168e-01	5.349013581871986389e-02	-3.861524909734725952e-02	1.398600637912750244e-01	4.150740802288055420e-02	7.680484559386968613e-03	1.591063290834426880e-01
-1.121696606278419495e-01	1.716012656688690186e-01	7.362378388643264771e-02	-8.455768227577209473e-02	-7.587312906980514526e-02	-5.587549880146980286e-02	1.008717566728591919e-01	-1.138461381196975708e-01	1.380835771560668945e-01	-7.763426005840301514e-02	-9.092768281698226929e-02	1.076061204075813293e-01	4.799300432205200195e-02	-3.191272169351577759e-02	4.224680736660957336e-02	8.833637833595275879e-02	-1.230650246143341064e-01	-1.497337073087692261e-01	-9.715801477432250977e-02	-2.568951994180679321e-02	-4.677495732903480530e-02	-3.293710469733923674e-04	-1.921188202686607838e-03	-1.144160702824592590e-01	8.358380943536758423e-02	-7.843074947595596313e-02	-6.269690394401550293e-02	1.898054964840412140e-02	-6.500825285911560059e-02	1.239649131894111633e-01	7.038902491331100464e-02	-1.803815178573131561e-02	-2.652731724083423615e-02	2.460455894470214844e-02	-9.238891303539276123e-02	5.792646482586860657e-02	7.385972887277603149e-03	4.844215884804725647e-02	-1.171473115682601929e-01	-1.268809139728546143e-01	1.406656391918659210e-02	1.029715538024902344e-01	-1.482377480715513229e-02	1.150226145982742310e-01	-6.772201508283615112e-02	2.171279489994049072e-02	-1.082895249128341675e-01	8.519526571035385132e-02	-6.287276744842529297e-02	8.405859768390655518e-02	-4.493531305342912674e-03	-1.693683676421642303e-02	9.360662847757339478e-02	7.690858095884323120e-02	2.135654836893081665e-01	-2.473756857216358185e-02	-9.603831171989440918e-02	2.070715464651584625e-02	-2.541840076446533203e-02	-5.865123122930526733e-02	7.949585467576980591e-02	-2.167961299419403076e-01	1.204041484743356705e-02	7.067956775426864624e-02	7.004485279321670532e-02	-8.001285046339035034e-02	7.525262236595153809e-02	2.427264899015426636e-01	-7.692462205886840820e-02	1.958332806825637817e-01	5.038183182477951050e-02	5.341751128435134888e-02	3.247543051838874817e-02	5.386243760585784912e-02	-2.790029942989349365e-01	-1.788864098489284515e-02	-3.982814773917198181e-02	9.354639798402786255e-02	1.532049626111984253e-01	-2.140340860933065414e-03	2.983492054045200348e-02	1.894427984952926636e-01	2.176974862813949585e-01	7.807888090610504150e-02	-1.000747606158256531e-01	-6.110130250453948975e-02	2.533345855772495270e-02	7.039049267768859863e-02	-2.356298267841339111e-01	-6.350700557231903076e-02	-2.027752780122682452e-04	-9.536344558000564575e-03	-1.311918348073959351e-01	5.602882709354162216e-03	-1.553946435451507568e-01	-1.314332932233810425e-01	-1.303039491176605225e-01	3.245411068201065063e-02	1.426443010568618774e-01	6.604483723640441895e-02
